folder,folder_rel,route_id,title,display_id_raw,display_id_source,end1_start,end1_end,end2_start,end2_end,cand_match_type,cand_codigo_nuevo,cand_codigo_antiguo,cand_alias,cand_color_hex,cand_empresa_operadora,cand_distrito_origen,cand_distrito_destino,categoria,ambito_title,codigo_final,usar_en_mapa,es_codigo_nuevo,comentario
route_155727,data/processed/transporte/route_155727,155727,Ruta de autobús 1263 (Lima - Callao) en el mapa de Lima,1263,title,Aeropuerto,Losa Deportiva El Paraíso,Losa Deportiva El Paraíso,Aeropuerto,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1263,TRUE,,
route_155728,data/processed/transporte/route_155728,155728,Ruta de autobús 1264 (Lima - Callao) en el mapa de Lima,1264,title,Plaza Garibaldi,UPC Monterrico,UPC Monterrico,Plaza Garibaldi,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1264,TRUE,,
route_155732,data/processed/transporte/route_155732,155732,Ruta de autobús 1267 (Lima - Callao) en el mapa de Lima,1267,title,Universidad Laboral Pachacútec,Acapulco,Acapulco,Universidad Laboral Pachacútec,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1267,TRUE,,
route_155733,data/processed/transporte/route_155733,155733,Ruta de autobús 1269 (Lima - Callao) en el mapa de Lima,1269,title,Pacasmayo,Gardenias,Gardenias,Pacasmayo,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1269,TRUE,,
route_155734,data/processed/transporte/route_155734,155734,Ruta de autobús 1265 (Lima - Callao) en el mapa de Lima,1265,title,Canta Callao,UPC Monterrico,UPC Monterrico,Canta Callao,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1265,TRUE,,
route_155742,data/processed/transporte/route_155742,155742,Ruta de autobús 1268 (Lima - Callao) en el mapa de Lima,1268,title,Open Plaza Canta Callao,Parque Santa Clara,Parque Santa Clara,Open Plaza Canta Callao,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1268,TRUE,,
route_155751,data/processed/transporte/route_155751,155751,Ruta de autobús 1274 (Lima - Callao) en el mapa de Lima,1274,title,Central,Entrada Horacio,Entrada Horacio,Central,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1274,TRUE,,
route_155752,data/processed/transporte/route_155752,155752,Ruta de autobús 1276 (Lima - Callao) en el mapa de Lima,1276,title,Álamo,UPC Monterrico,UPC Monterrico,Alamo,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1276,TRUE,,
route_155753,data/processed/transporte/route_155753,155753,Ruta de autobús 1270 (Lima - Callao) en el mapa de Lima,1270,title,Plaza Fanning,UPC Monterrico,UPC Monterrico,Plaza Fanning,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1270,TRUE,,
route_155754,data/processed/transporte/route_155754,155754,Ruta de autobús 1271 (Lima - Callao) en el mapa de Lima,1271,title,Paradero Depósito,Calle 3,Calle 3,Paradero Deposito,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1271,TRUE,,
route_155755,data/processed/transporte/route_155755,155755,Ruta de autobús 1272 (Lima - Callao) en el mapa de Lima,1272,title,Terminal Minka,San Ignacio,San Ignacio,Terminal Minka,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1272,TRUE,,
route_155756,data/processed/transporte/route_155756,155756,Ruta de autobús 1273 (Lima - Callao) en el mapa de Lima,1273,title,Central,Puente Nuevo (Parte Inferior),Puente Nuevo (Parte Inferior),Central,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1273,TRUE,,
route_155757,data/processed/transporte/route_155757,155757,Ruta de autobús 1277 (Lima - Callao) en el mapa de Lima,1277,title,15 de Julio,Quilca,Quilca,15 de Julio,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1277,TRUE,,
route_155776,data/processed/transporte/route_155776,155776,Ruta de autobús 1279 (Lima - Callao) en el mapa de Lima,1279,title,Lidercon,Canta Callao,Canta Callao,Lidercon,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1279,TRUE,,
route_155778,data/processed/transporte/route_155778,155778,Ruta de autobús 1280 (Lima - Callao) en el mapa de Lima,1280,title,Profam Término,Lima,Lima,Profam Término,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1280,TRUE,,
route_155790,data/processed/transporte/route_155790,155790,Ruta de autobús 1281 (Lima - Callao) en el mapa de Lima,1281,title,Parque Santa Clara,Terminal Minka,Terminal Minka,Parque Santa Clara,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1281,TRUE,,
route_155791,data/processed/transporte/route_155791,155791,Ruta de autobús 1282 (Lima - Callao) en el mapa de Lima,1282,title,Elmer Faucett,Cajamarquilla,Circunvalación,Elmer Faucett,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1282,TRUE,,
route_155792,data/processed/transporte/route_155792,155792,Ruta de autobús 1283 (Lima - Callao) en el mapa de Lima,1283,title,Las Lomas de Chillón,UPC Monterrico,UPC Monterrico,Las Lomas de Chillón,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1283,TRUE,,
route_155799,data/processed/transporte/route_155799,155799,Ruta de autobús 1290 (Lima - Callao) en el mapa de Lima,1290,title,Periférica Meléndez Loayza,Gardenias,Gardenias,Periférica Meléndez Loayza,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1290,TRUE,,
route_155800,data/processed/transporte/route_155800,155800,Ruta de autobús 1291 (Lima - Callao) en el mapa de Lima,1291,title,Plaza de Armas,Villa Rica,Villa Rica,Plaza de Armas,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1291,TRUE,,
route_155838,data/processed/transporte/route_155838,155838,Ruta de autobús 1293 (Lima - Callao) en el mapa de Lima,1293,title,Plaza de Armas,Pablo Paulet,Pablo Paulet,Plaza de Armas,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1293,TRUE,,
route_155848,data/processed/transporte/route_155848,155848,Ruta de autobús 1292 (Lima - Callao) en el mapa de Lima,1292,title,Paradero Inka Kola,Renacer de Lima,Renacer de Lima,Paradero Inka Cola,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1292,TRUE,,
route_155850,data/processed/transporte/route_155850,155850,Ruta de autobús 1297 (Lima - Callao) en el mapa de Lima,1297,title,Terminal Pachacutec,Pablo Paulet,Pablo Paulet,Terminal Pachacutec,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1297,TRUE,,
route_155855,data/processed/transporte/route_155855,155855,Ruta de autobús 1298 (Lima - Callao) en el mapa de Lima,1298,title,Canta Callao,Independencia,Independencia,Canta Callao,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1298,TRUE,,
route_155873,data/processed/transporte/route_155873,155873,Ruta de autobús Lima - Chimbote (América Express) en el mapa de Lima,155873,route_id_fallback,América Express,Terminal Terrestre El Chimbador (Con escala en Plaza Norte),Terminal Terrestre El Chimbador,América Express,,,,,,,,,Otros,Lima,155873,TRUE,,
route_155895,data/processed/transporte/route_155895,155895,Ruta de autobús 1422 (Lima - Callao) en el mapa de Lima,1422,title,Ignacio Prado,La Marina,Contisuyo,Ignacio Prado,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1422,TRUE,,
route_155896,data/processed/transporte/route_155896,155896,Ruta de autobús 1423 (Lima - Callao) en el mapa de Lima,1423,title,Terminal Pachacutec,La Marina,La Marina,Terminal Pachacutec,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1423,TRUE,,
route_155897,data/processed/transporte/route_155897,155897,Ruta de autobús Lima - Chimbote (Transportes Línea) en el mapa de Lima,155897,route_id_fallback,Terminal Transportes Línea,Terminal Terrestre El Chimbador,Terminal Terrestre El Chimbador,Terminal Transportes Línea,,,,,,,,,Otros,Lima,155897,TRUE,,
route_155898,data/processed/transporte/route_155898,155898,Ruta de autobús 1424 (Lima - Callao) en el mapa de Lima,1424,title,Iglesia San Nicolás,Mercado (Faucett,Mercado,Iglesia San Nicolás (Izaguirre,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1424,TRUE,,
route_155899,data/processed/transporte/route_155899,155899,Ruta de autobús 1425 (Lima - Callao) en el mapa de Lima,1425,title,Calle 1,La Marina,Contisuyo,Calle 1,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1425,TRUE,,
route_155900,data/processed/transporte/route_155900,155900,Ruta de autobús 1426 (Lima - Callao) en el mapa de Lima,1426,title,Wawahuasi,La Marina,Contisuyo,Wawahuasi,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1426,TRUE,,
route_155902,data/processed/transporte/route_155902,155902,Ruta de autobús Lima - Chiclayo (Transportes Línea) en el mapa de Lima,155902,route_id_fallback,Terminal Transportes Línea,Terminal Línea,Terminal Línea,Terminal Transportes Línea,,,,,,,,,Otros,Lima,155902,TRUE,,
route_155923,data/processed/transporte/route_155923,155923,Ruta de autobús Lima - Tumbes (Ittsa Bus) en el mapa de Lima,155923,route_id_fallback,Terminal Ittsa Bus,Terminal Ittsa Bus,Terminal Ittsa Bus,Terminal Ittsa Bus,,,,,,,,,Otros,Lima,155923,TRUE,,
route_156051,data/processed/transporte/route_156051,156051,Ruta de autobús 1470 en el mapa de Lima,1470,title,Estadio de San Genaro,Dominicos,Dominicos,Estadio de San Genaro,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1470,TRUE,,
route_156062,data/processed/transporte/route_156062,156062,Ruta de autobús Lima - Huari (Julio César) en el mapa de Lima,156062,route_id_fallback,Terminal Julio César,Terminal Terrestre de Huari,Terminal Terrestre de Huari,Terminal Julio César,,,,,,,,,Otros,Lima,156062,TRUE,,
route_156180,data/processed/transporte/route_156180,156180,Ruta de autobús EM23 en el mapa de Lima,EM23,title,Mar del Norte,San Martín,San Martín,Mar del Norte,,,,,,,,,Otros,Lima,EM23,TRUE,,
route_156191,data/processed/transporte/route_156191,156191,Ruta de autobús Lima - Chiclayo (Ittsa Bus) en el mapa de Lima,156191,route_id_fallback,Terminal Ittsa Bus,Ittsa Bus (Chiclayo) (Con escala en Plaza Norte),Ittsa Bus (Chiclayo),Terminal Ittsa Bus,,,,,,,,,Otros,Lima,156191,TRUE,,
route_156192,data/processed/transporte/route_156192,156192,Ruta de autobús IO77 (Lima - Callao) en el mapa de Lima,IO77,title,Izaguirre,Meliton Carvajal,Meliton Carvajal,Izaguirre,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,IO77,TRUE,,
route_156210,data/processed/transporte/route_156210,156210,Ruta de autobús IO86 (Lima - Callao) en el mapa de Lima,IO86,title,Bertello,Santa María,Santa María,Bertello,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,IO86,TRUE,,
route_156220,data/processed/transporte/route_156220,156220,Ruta de autobús Lima - Paita (Ittsa Bus) en el mapa de Lima,156220,route_id_fallback,Terminal Ittsa Bus,Terminal Terrestre Madrid,Terminal Terrestre Madrid,Terminal Ittsa Bus,,,,,,,,,Otros,Lima,156220,TRUE,,
route_156365,data/processed/transporte/route_156365,156365,Ruta de autobús Línea J en el mapa de Lima,156365,route_id_fallback,Flora Tristán,Grifo,Grifo,Flora Tristán,,,,,,,,,Otros,Lima,156365,TRUE,,
route_156372,data/processed/transporte/route_156372,156372,Ruta de autobús Línea 63 en el mapa de Lima,63,title,Junín,Plaza Matriz,Plaza Matriz,Junín,,,,,,,,,Otros,Lima,63,TRUE,,
route_156449,data/processed/transporte/route_156449,156449,Ruta de autobús Línea 102 en el mapa de Lima,102,title,Planta TLMEPS Santa Anita,Lampa,Lampa,Planta TLMEPS Santa Anita,,,,,,,,,Corredores,Lima,102,TRUE,,
route_156463,data/processed/transporte/route_156463,156463,Ruta de autobús Expreso CH (Lima - Callao) en el mapa de Lima,156463,route_id_fallback,Lazareto,Plaza De Armas de Chosica,Plaza De Armas de Chosica,Lazareto,,,,,,,,,Otros,Lima - Callao,156463,TRUE,,
route_156511,data/processed/transporte/route_156511,156511,Ruta de autobús 1361 en el mapa de Lima,1361,title,AA.HH La Campiña,Benjamín Franklin,Benjamín Franklin,AA.HH La Campiña,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1361,TRUE,,
route_156574,data/processed/transporte/route_156574,156574,Ruta de autobús Línea 58 en el mapa de Lima,58,title,Río Nilo,Pamplona Alta,Pamplona Alta,Río Nilo,,,,,,,,,Otros,Lima,58,TRUE,,
route_156661,data/processed/transporte/route_156661,156661,Ruta de autobús Lima - Chincha (Perú Bus) en el mapa de Lima,156661,route_id_fallback,Terminal de Cercanías Soyuz,Terminal de Cercanías Perú Bus,Terminal de Cercanías Perú Bus,Terminal de Cercanías Soyuz (Servicio Estándar Chinchano -Vuelta),,,,,,,,,Otros,Lima,156661,TRUE,,
route_156672,data/processed/transporte/route_156672,156672,Ruta de autobús EM55 en el mapa de Lima,EM55,title,San Cristóbal de Monterrosa,Plaza Centroamérica,Plaza Centroamérica,San Cristóbal de Monterrosa,,,,,,,,,Otros,Lima,EM55,TRUE,,
route_156695,data/processed/transporte/route_156695,156695,Ruta de autobús C152m en el mapa de Lima,C152m,title,Thomas Edison,El Parral,El Parral,Thomas Edison,,,,,,,,,Otros,Lima,C152m,TRUE,,
route_156889,data/processed/transporte/route_156889,156889,Ruta de autobús 372 en el mapa de Lima,372,title,Ica,Quilca,Quilca,Callao,,,,,,,,,Corredores,Lima,372,TRUE,,
route_157678,data/processed/transporte/route_157678,157678,Ruta de autobús 1465 en el mapa de Lima,1465,title,Francisco Bolognesi,Pronoepsa Portugal,Pronoepsa Portugal,Francisco Bolognesi,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1465,TRUE,,
route_157866,data/processed/transporte/route_157866,157866,Ruta de autobús 1472 en el mapa de Lima,1472,title,Nogales,Mariano Pastor Sevilla,Mariano Pastor Sevilla,Nogales,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1472,TRUE,,
route_157867,data/processed/transporte/route_157867,157867,Ruta de autobús 1483 en el mapa de Lima,1483,title,Lomas de Villa María,Calle 4,Calle 4,Lomas de Villa María,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1483,TRUE,,
route_157951,data/processed/transporte/route_157951,157951,Ruta de autobús 1471 (Lima - Callao) en el mapa de Lima,1471,title,Mercado Nuevo Norte,Vicuña,Vicuña,Mercado Nuevo Norte,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,1471,TRUE,,
route_157988,data/processed/transporte/route_157988,157988,Ruta de autobús SCR26 en el mapa de Lima,SCR26,title,Vista Alegre,Universitaria,Universitaria,Vista Alegre,,,,,,,,,Otros,Lima,SCR26,TRUE,,
route_158066,data/processed/transporte/route_158066,158066,Ruta de autobús NO18 en el mapa de Lima,NO18,title,Mercado 6 de Febrero,Túpac Amaru,Túpac Amaru,Mercado 6 de Febrero,,,,,,,,,Otros,Lima,NO18,TRUE,,
route_158266,data/processed/transporte/route_158266,158266,Ruta de autobús EM54 en el mapa de Lima,EM54,title,Calle S/N,Estadio de San Genaro,Estadio de San Genaro,Calle S/N,,,,,,,,,Otros,Lima,EM54,TRUE,,
route_158339,data/processed/transporte/route_158339,158339,Ruta de autobús 1461 en el mapa de Lima,1461,title,Villa Club IV,El Parque,El Parque,Villa Club IV,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1461,TRUE,,
route_158340,data/processed/transporte/route_158340,158340,Ruta de autobús 1362 en el mapa de Lima,1362,title,11 de Junio,Marie Curie,Marie Curie,11 de Junio,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima,1362,TRUE,,
route_41832,data/processed/transporte/route_41832,41832,Ruta de autobús 412 en el mapa de Lima,412,title,La Capilla,Nicolás de Piérola,Moquegua,La Capilla,,,,,,,,,Corredores,Lima,412,TRUE,,
route_41836,data/processed/transporte/route_41836,41836,Ruta de autobús 303 en el mapa de Lima,303,title,Las Flores,Dos de Mayo,Angamos,Próceres,,,,,,,,,Corredores,Lima,303,TRUE,,
route_41887,data/processed/transporte/route_41887,41887,Ruta de autobús 404 en el mapa de Lima,404,title,La Capilla,La Virgen,Venus,La Capilla,,,,,,,,,Corredores,Lima,404,TRUE,,
route_41889,data/processed/transporte/route_41889,41889,Ruta de autobús 405 en el mapa de Lima,405,title,La Capilla,Juan de Arona,Juan de Arona,La Capilla,,,,,,,,,Corredores,Lima,405,TRUE,,
route_41890,data/processed/transporte/route_41890,41890,Ruta de autobús AC01 en el mapa de Lima,AC01,title,Gamarra,Estación Central,Estación Central,Gamarra,,,,,,,,,Otros,Lima,AC01,TRUE,,
route_41892,data/processed/transporte/route_41892,41892,Ruta de autobús 206 en el mapa de Lima,206,title,Santa María,San Marcos,San Marcos,Santa María,,,,,,,,,Corredores,Lima,206,TRUE,,
route_41920,data/processed/transporte/route_41920,41920,Ruta de autobús 306 en el mapa de Lima,306,title,Flor de Amancaes,Javier Prado,Olavide,Flor de Amancaes,,,,,,,,,Corredores,Lima,306,TRUE,,
route_41921,data/processed/transporte/route_41921,41921,Ruta de autobús 201 (Lima - Callao) en el mapa de Lima,201,title,Ceres,Óvalo La Perla,Óvalo La Perla,Ceres,,,,,,,,,Corredores,Lima - Callao,201,TRUE,,
route_41926,data/processed/transporte/route_41926,41926,Ruta de autobús 302 en el mapa de Lima,302,title,Amancaes,Dos de Mayo,Piura,Amancaes,,,,,,,,,Corredores,Lima,302,TRUE,,
route_41927,data/processed/transporte/route_41927,41927,Ruta de autobús 301 en el mapa de Lima,301,title,24 de Junio,Plaza Butters,El Sol,24 de Junio,,,,,,,,,Corredores,Lima,301,TRUE,,
route_41953,data/processed/transporte/route_41953,41953,Ruta de autobús 8104 en el mapa de Lima,8104,title,Pachacútec,Santa María,Santa María,200 Millas,codigo_antiguo,1236,8104,La 40,#E30000,Grupo Express del Perú S.A.C. (GEP) / Empresa de Transportes Multiservicios Importadora y Exportadora San Francisco de Asís de Los Olivos S.A. (ETSAFRASA),Villa El Salvador,Carabayllo,Transporte Formal sin Codigo Nuevo,Lima,8104,TRUE,,
route_41969,data/processed/transporte/route_41969,41969,Ruta de autobús 1802 en el mapa de Lima,1802,title,Ensenada,Terminal Los Chinos,Terminal Los Chinos,Ensenada,codigo_antiguo,1185,1802,La A - El Chino,#00B8FF,Empresa de Transportes Urbano Los Chinos S.A. (ETUCHISA),Puente Piedra,Villa El Salvador,Transporte Formal sin Codigo Nuevo,Lima,1802,TRUE,,
route_41991,data/processed/transporte/route_41991,41991,Ruta de metro Línea 1 en el mapa de Lima,1,title,Villa El Salvador,Bayóvar,Bayóvar,Villa El Salvador,,,,,,,,,Otros,Lima,1,TRUE,,
route_42008,data/processed/transporte/route_42008,42008,Ruta de autobús 209 en el mapa de Lima,209,title,Tagore,San Marcos,San Marcos,Tagore,,,,,,,,,Corredores,Lima,209,TRUE,,
route_42009,data/processed/transporte/route_42009,42009,Ruta de autobús 1503 en el mapa de Lima,1503,title,Villa Club III,Sucre,Sucre,Villa Club III,codigo_antiguo,1008,1503,La 03,#210BA3,Grupo Express del Perú S.A.C. (GEP) / Realidad Express del Perú 03 S.A.C. (REX),Carabayllo,Magdalena del Mar,Transporte Formal sin Codigo Nuevo,Lima,1503,TRUE,,
route_42010,data/processed/transporte/route_42010,42010,Ruta de autobús 8108 en el mapa de Lima,8108,title,Terminal Los Chinos,Valle Hermoso,Valle Hermoso,Terminal Los Chinos,codigo_antiguo,1239,8108,La C,#00B8FF,Empresa de Servicios Múltiples El Cóndor S.A.C. / Empresa de Transportes Urbano Los Chinos S.A. (ETUCHISA),Villa El Salvador,Puente Piedra,Transporte Formal sin Codigo Nuevo,Lima,8108,TRUE,,
route_42099,data/processed/transporte/route_42099,42099,Ruta de tren Lima - Huancayo en el mapa de Lima,42099,route_id_fallback,Desamparados,Huancayo,Huancayo,Desamparados,,,,,,,,,Otros,Lima,42099,TRUE,,
route_42829,data/processed/transporte/route_42829,42829,Ruta de autobús 8109 en el mapa de Lima,8109,title,Las Palmas,Zona Industrial de Ancón,Zona Industrial de Ancón,Las Palmas,codigo_antiguo,1240,8109,La A,#39913C,Empresa de Transportes y Servicios Virgen de la Puerta S.A. (VIPUSA),Pachacámac,Ancón,Transporte Formal sin Codigo Nuevo,Lima,8109,TRUE,,
route_42846,data/processed/transporte/route_42846,42846,Ruta de autobús IM18 (Lima - Callao) en el mapa de Lima,IM18,title,Las Lomas de Chillón,UPC Monterrico,UPC Monterrico,Las Lomas de Chillón,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,IM18,TRUE,,
route_42847,data/processed/transporte/route_42847,42847,Ruta de autobús 9604 (Lima - Callao) en el mapa de Lima,9604,title,Estados Unidos,Grau,Grau,Estados Unidos,,,,,,,,,Transporte Formal sin Codigo Nuevo,Lima - Callao,9604,TRUE,,
